time,G(i),H_sun,T2m,WS10m,Int
20161210:0503,0.0,0.0,0.0,0.0,0.0
20161210:0603,0.0,0.0,0.0,0.0,0.0
20161210:0703,0.0,0.0,0.0,0.0,0.0
20161210:0803,0.0,0.0,0.0,0.0,0.0
20161210:0903,95.1,13.59,0.0,0.0,0.0
20161210:1003,164.02,26.8,0.0,0.0,0.0
20161210:1103,404.19,40.26,0.0,0.0,0.0
20161210:1203,522.11,53.89,0.0,0.0,0.0
20161210:1303,627.05,67.63,0.0,0.0,0.0
20161210:1403,931.02,81.43,0.0,0.0,0.0
20161210:1503,945.0,84.74,0.0,0.0,0.0
20161210:1603,956.16,70.93,0.0,0.0,0.0
20161210:1703,881.57,57.17,0.0,0.0,0.0
20161210:1803,559.47,43.51,0.0,0.0,0.0
20161210:1903,379.66,30.0,0.0,0.0,0.0
20161210:2003,133.15,16.72,0.0,0.0,0.0
20161210:2103,3.0,3.79,0.0,0.0,0.0
20161210:2203,0.0,0.0,0.0,0.0,0.0
20161210:2303,0.0,0.0,0.0,0.0,0.0
20161211:0003,0.0,0.0,0.0,0.0,0.0
20161211:0103,0.0,0.0,0.0,0.0,0.0
20161211:0203,0.0,0.0,0.0,0.0,0.0
20161211:0303,0.0,0.0,0.0,0.0,0.0
20161211:0403,0.0,0.0,0.0,0.0,0.0
20161211:0503,0.0,0.0,0.0,0.0,0.0
20161211:0603,0.0,0.0,0.0,0.0,0.0
20161211:0703,0.0,0.0,0.0,0.0,0.0
20161211:0803,0.0,0.0,0.0,0.0,0.0
20161211:0903,174.25,13.52,0.0,0.0,0.0
20161211:1003,372.04,26.72,0.0,0.0,0.0
20161211:1103,533.6,40.18,0.0,0.0,0.0
20161211:1203,791.56,53.8,0.0,0.0,0.0
20161211:1303,881.19,67.54,0.0,0.0,0.0
20161211:1403,882.02,81.33,0.0,0.0,0.0
20161211:1503,689.0,84.84,0.0,0.0,0.0
20161211:1603,1017.21,71.04,0.0,0.0,0.0
20161211:1703,809.43,57.28,0.0,0.0,0.0
20161211:1803,561.48,43.63,0.0,0.0,0.0
20161211:1903,43.0,30.12,0.0,0.0,0.0
20161211:2003,127.11,16.84,0.0,0.0,0.0
20161211:2103,7.0,3.91,0.0,0.0,0.0
20161211:2203,0.0,0.0,0.0,0.0,0.0
20161211:2303,0.0,0.0,0.0,0.0,0.0
20161212:0003,0.0,0.0,0.0,0.0,0.0
20161212:0103,0.0,0.0,0.0,0.0,0.0
20161212:0203,0.0,0.0,0.0,0.0,0.0
20161212:0303,0.0,0.0,0.0,0.0,0.0
20161212:0403,0.0,0.0,0.0,0.0,0.0
20161212:0503,0.0,0.0,0.0,0.0,0.0
20161212:0603,0.0,0.0,0.0,0.0,0.0
20161212:0703,0.0,0.0,0.0,0.0,0.0
20161212:0803,0.0,0.0,0.0,0.0,0.0
20161212:0903,93.09,13.45,0.0,0.0,0.0
20161212:1003,324.64,26.64,0.0,0.0,0.0
20161212:1103,602.95,40.09,0.0,0.0,0.0
20161212:1203,820.66,53.71,0.0,0.0,0.0
20161212:1303,962.28,67.44,0.0,0.0,0.0
20161212:1403,1041.05,81.23,0.0,0.0,0.0
20161212:1503,1063.02,84.94,0.0,0.0,0.0
20161212:1603,1012.21,71.14,0.0,0.0,0.0
20161212:1703,135.0,57.39,0.0,0.0,0.0
20161212:1803,63.0,43.74,0.0,0.0,0.0
20161212:1903,43.0,30.24,0.0,0.0,0.0
20161212:2003,22.0,16.96,0.0,0.0,0.0
20161212:2103,4.0,4.04,0.0,0.0,0.0
20161212:2203,0.0,0.0,0.0,0.0,0.0
20161212:2303,0.0,0.0,0.0,0.0,0.0
20161213:0003,0.0,0.0,0.0,0.0,0.0
20161213:0103,0.0,0.0,0.0,0.0,0.0
20161213:0203,0.0,0.0,0.0,0.0,0.0
20161213:0303,0.0,0.0,0.0,0.0,0.0
20161213:0403,0.0,0.0,0.0,0.0,0.0
20161213:0503,0.0,0.0,0.0,0.0,0.0
20161213:0603,0.0,0.0,0.0,0.0,0.0
20161213:0703,0.0,0.0,0.0,0.0,0.0
20161213:0803,0.0,0.0,0.0,0.0,0.0
20161213:0903,91.08,13.38,0.0,0.0,0.0
20161213:1003,233.16,26.56,0.0,0.0,0.0
20161213:1103,342.09,40.01,0.0,0.0,0.0
20161213:1203,385.02,53.62,0.0,0.0,0.0
20161213:1303,513.02,67.34,0.0,0.0,0.0
20161213:1403,424.0,81.13,0.0,0.0,0.0
20161213:1503,271.0,85.04,0.0,0.0,0.0
20161213:1603,266.0,71.25,0.0,0.0,0.0
20161213:1703,339.01,57.5,0.0,0.0,0.0
20161213:1803,469.23,43.85,0.0,0.0,0.0
20161213:1903,488.56,30.35,0.0,0.0,0.0
20161213:2003,61.0,17.08,0.0,0.0,0.0
20161213:2103,3.0,4.16,0.0,0.0,0.0
20161213:2203,0.0,0.0,0.0,0.0,0.0
20161213:2303,0.0,0.0,0.0,0.0,0.0
20161214:0003,0.0,0.0,0.0,0.0,0.0
20161214:0103,0.0,0.0,0.0,0.0,0.0
20161214:0203,0.0,0.0,0.0,0.0,0.0
20161214:0303,0.0,0.0,0.0,0.0,0.0
20161214:0403,0.0,0.0,0.0,0.0,0.0
20161214:0503,0.0,0.0,0.0,0.0,0.0
20161214:0603,0.0,0.0,0.0,0.0,0.0
20161214:0703,0.0,0.0,0.0,0.0,0.0
20161214:0803,0.0,0.0,0.0,0.0,0.0
20161214:0903,36.0,13.3,0.0,0.0,0.0
20161214:1003,164.02,26.48,0.0,0.0,0.0
20161214:1103,467.38,39.92,0.0,0.0,0.0
20161214:1203,502.1,53.53,0.0,0.0,0.0
20161214:1303,442.01,67.24,0.0,0.0,0.0
20161214:1403,462.0,81.02,0.0,0.0,0.0
20161214:1503,718.01,85.14,0.0,0.0,0.0
20161214:1603,430.0,71.36,0.0,0.0,0.0
20161214:1703,335.0,57.62,0.0,0.0,0.0
20161214:1803,132.0,43.97,0.0,0.0,0.0
20161214:1903,43.0,30.47,0.0,0.0,0.0
20161214:2003,22.0,17.2,0.0,0.0,0.0
20161214:2103,3.0,4.28,0.0,0.0,0.0
20161214:2203,0.0,0.0,0.0,0.0,0.0
20161214:2303,0.0,0.0,0.0,0.0,0.0
20161215:0003,0.0,0.0,0.0,0.0,0.0
20161215:0103,0.0,0.0,0.0,0.0,0.0
20161215:0203,0.0,0.0,0.0,0.0,0.0
20161215:0303,0.0,0.0,0.0,0.0,0.0
20161215:0403,0.0,0.0,0.0,0.0,0.0
20161215:0503,0.0,0.0,0.0,0.0,0.0
20161215:0603,0.0,0.0,0.0,0.0,0.0
20161215:0703,0.0,0.0,0.0,0.0,0.0
20161215:0803,0.0,0.0,0.0,0.0,0.0
20161215:0903,47.0,13.22,0.0,0.0,0.0
20161215:1003,70.0,26.39,0.0,0.0,0.0
20161215:1103,106.0,39.82,0.0,0.0,0.0
20161215:1203,105.0,53.43,0.0,0.0,0.0
20161215:1303,118.0,67.14,0.0,0.0,0.0
20161215:1403,152.0,80.92,0.0,0.0,0.0
20161215:1503,179.0,85.24,0.0,0.0,0.0
20161215:1603,137.0,71.46,0.0,0.0,0.0
20161215:1703,103.0,57.73,0.0,0.0,0.0
20161215:1803,67.0,44.08,0.0,0.0,0.0
20161215:1903,43.0,30.59,0.0,0.0,0.0
20161215:2003,22.0,17.32,0.0,0.0,0.0
20161215:2103,4.0,4.4,0.0,0.0,0.0
20161215:2203,0.0,0.0,0.0,0.0,0.0
20161215:2303,0.0,0.0,0.0,0.0,0.0
20161216:0003,0.0,0.0,0.0,0.0,0.0
20161216:0103,0.0,0.0,0.0,0.0,0.0
20161216:0203,0.0,0.0,0.0,0.0,0.0
20161216:0303,0.0,0.0,0.0,0.0,0.0
20161216:0403,0.0,0.0,0.0,0.0,0.0
20161216:0503,0.0,0.0,0.0,0.0,0.0
20161216:0603,0.0,0.0,0.0,0.0,0.0
20161216:0703,0.0,0.0,0.0,0.0,0.0
20161216:0803,0.0,0.0,0.0,0.0,0.0
20161216:0903,65.01,13.14,0.0,0.0,0.0
20161216:1003,73.0,26.3,0.0,0.0,0.0
20161216:1103,164.0,39.73,0.0,0.0,0.0
20161216:1203,260.0,53.33,0.0,0.0,0.0
20161216:1303,263.0,67.04,0.0,0.0,0.0
20161216:1403,451.0,80.81,0.0,0.0,0.0
20161216:1503,495.0,85.34,0.0,0.0,0.0
20161216:1603,452.01,71.57,0.0,0.0,0.0
20161216:1703,377.01,57.84,0.0,0.0,0.0
20161216:1803,429.15,44.19,0.0,0.0,0.0
20161216:1903,177.01,30.7,0.0,0.0,0.0
20161216:2003,23.0,17.44,0.0,0.0,0.0
20161216:2103,4.0,4.52,0.0,0.0,0.0
20161216:2203,0.0,0.0,0.0,0.0,0.0
20161216:2303,0.0,0.0,0.0,0.0,0.0
20161217:0003,0.0,0.0,0.0,0.0,0.0
20161217:0103,0.0,0.0,0.0,0.0,0.0
20161217:0203,0.0,0.0,0.0,0.0,0.0
20161217:0303,0.0,0.0,0.0,0.0,0.0
20161217:0403,0.0,0.0,0.0,0.0,0.0
20161217:0503,0.0,0.0,0.0,0.0,0.0
20161217:0603,0.0,0.0,0.0,0.0,0.0
20161217:0703,0.0,0.0,0.0,0.0,0.0
20161217:0803,0.0,0.0,0.0,0.0,0.0
20161217:0903,86.07,13.05,0.0,0.0,0.0
20161217:1003,118.0,26.21,0.0,0.0,0.0
20161217:1103,372.15,39.63,0.0,0.0,0.0
20161217:1203,660.33,53.23,0.0,0.0,0.0
20161217:1303,390.0,66.94,0.0,0.0,0.0
20161217:1403,638.01,80.7,0.0,0.0,0.0
20161217:1503,997.05,85.44,0.0,0.0,0.0
20161217:1603,742.08,71.68,0.0,0.0,0.0
20161217:1703,632.17,57.95,0.0,0.0,0.0
20161217:1803,290.02,44.3,0.0,0.0,0.0
20161217:1903,408.79,30.81,0.0,0.0,0.0
20161217:2003,59.0,17.55,0.0,0.0,0.0
20161217:2103,8.0,4.63,0.0,0.0,0.0
20161217:2203,0.0,0.0,0.0,0.0,0.0
20161217:2303,0.0,0.0,0.0,0.0,0.0
20161218:0003,0.0,0.0,0.0,0.0,0.0
20161218:0103,0.0,0.0,0.0,0.0,0.0
20161218:0203,0.0,0.0,0.0,0.0,0.0
20161218:0303,0.0,0.0,0.0,0.0,0.0
20161218:0403,0.0,0.0,0.0,0.0,0.0
20161218:0503,0.0,0.0,0.0,0.0,0.0
20161218:0603,0.0,0.0,0.0,0.0,0.0
20161218:0703,0.0,0.0,0.0,0.0,0.0
20161218:0803,0.0,0.0,0.0,0.0,0.0
20161218:0903,16.0,12.96,0.0,0.0,0.0
20161218:1003,65.0,26.12,0.0,0.0,0.0
20161218:1103,266.02,39.53,0.0,0.0,0.0
20161218:1203,715.45,53.13,0.0,0.0,0.0
20161218:1303,766.15,66.83,0.0,0.0,0.0
20161218:1403,1012.09,80.59,0.0,0.0,0.0
20161218:1503,998.05,85.54,0.0,0.0,0.0
20161218:1603,521.02,71.79,0.0,0.0,0.0
20161218:1703,721.28,58.06,0.0,0.0,0.0
20161218:1803,214.0,44.41,0.0,0.0,0.0
20161218:1903,206.03,30.92,0.0,0.0,0.0
20161218:2003,100.02,17.66,0.0,0.0,0.0
20161218:2103,4.0,4.74,0.0,0.0,0.0
20161218:2203,0.0,0.0,0.0,0.0,0.0
20161218:2303,0.0,0.0,0.0,0.0,0.0
20161219:0003,0.0,0.0,0.0,0.0,0.0
20161219:0103,0.0,0.0,0.0,0.0,0.0
20161219:0203,0.0,0.0,0.0,0.0,0.0
20161219:0303,0.0,0.0,0.0,0.0,0.0
20161219:0403,0.0,0.0,0.0,0.0,0.0
20161219:0503,0.0,0.0,0.0,0.0,0.0
20161219:0603,0.0,0.0,0.0,0.0,0.0
20161219:0703,0.0,0.0,0.0,0.0,0.0
20161219:0803,0.0,0.0,0.0,0.0,0.0
20161219:0903,15.0,12.87,0.0,0.0,0.0
20161219:1003,89.0,26.02,0.0,0.0,0.0
20161219:1103,475.44,39.43,0.0,0.0,0.0
20161219:1203,774.61,53.03,0.0,0.0,0.0
20161219:1303,957.34,66.73,0.0,0.0,0.0
20161219:1403,1052.11,80.49,0.0,0.0,0.0
20161219:1503,1060.07,85.64,0.0,0.0,0.0
20161219:1603,997.23,71.89,0.0,0.0,0.0
20161219:1703,870.56,58.16,0.0,0.0,0.0
20161219:1803,710.06,44.52,0.0,0.0,0.0
20161219:1903,487.44,31.03,0.0,0.0,0.0
20161219:2003,107.03,17.77,0.0,0.0,0.0
20161219:2103,6.0,4.85,0.0,0.0,0.0
20161219:2203,0.0,0.0,0.0,0.0,0.0
20161219:2303,0.0,0.0,0.0,0.0,0.0
20161220:0003,0.0,0.0,0.0,0.0,0.0
20161220:0103,0.0,0.0,0.0,0.0,0.0
20161220:0203,0.0,0.0,0.0,0.0,0.0
20161220:0303,0.0,0.0,0.0,0.0,0.0
20161220:0403,0.0,0.0,0.0,0.0,0.0
20161220:0503,0.0,0.0,0.0,0.0,0.0
20161220:0603,0.0,0.0,0.0,0.0,0.0
20161220:0703,0.0,0.0,0.0,0.0,0.0
20161220:0803,0.0,0.0,0.0,0.0,0.0
20161220:0903,170.49,12.77,0.0,0.0,0.0
20161220:1003,401.6,25.92,0.0,0.0,0.0
20161220:1103,632.26,39.33,0.0,0.0,0.0
20161220:1203,825.77,52.92,0.0,0.0,0.0
20161220:1303,973.37,66.62,0.0,0.0,0.0
20161220:1403,1057.12,80.38,0.0,0.0,0.0
20161220:1503,1060.07,85.75,0.0,0.0,0.0
20161220:1603,992.23,72.0,0.0,0.0,0.0
20161220:1703,866.55,58.27,0.0,0.0,0.0
20161220:1803,720.1,44.63,0.0,0.0,0.0
20161220:1903,475.31,31.14,0.0,0.0,0.0
20161220:2003,122.07,17.88,0.0,0.0,0.0
20161220:2103,7.0,4.96,0.0,0.0,0.0
20161220:2203,0.0,0.0,0.0,0.0,0.0
20161220:2303,0.0,0.0,0.0,0.0,0.0
20161221:0003,0.0,0.0,0.0,0.0,0.0
20161221:0103,0.0,0.0,0.0,0.0,0.0
20161221:0203,0.0,0.0,0.0,0.0,0.0
20161221:0303,0.0,0.0,0.0,0.0,0.0
20161221:0403,0.0,0.0,0.0,0.0,0.0
20161221:0503,0.0,0.0,0.0,0.0,0.0
20161221:0603,0.0,0.0,0.0,0.0,0.0
20161221:0703,0.0,0.0,0.0,0.0,0.0
20161221:0803,0.0,0.0,0.0,0.0,0.0
20161221:0903,171.56,12.67,0.0,0.0,0.0
20161221:1003,395.55,25.82,0.0,0.0,0.0
20161221:1103,627.25,39.23,0.0,0.0,0.0
20161221:1203,819.77,52.82,0.0,0.0,0.0
20161221:1303,967.36,66.52,0.0,0.0,0.0
20161221:1403,1051.12,80.27,0.0,0.0,0.0
20161221:1503,1066.07,85.85,0.0,0.0,0.0
20161221:1603,1004.24,72.11,0.0,0.0,0.0
20161221:1703,868.55,58.38,0.0,0.0,0.0
20161221:1803,710.04,44.74,0.0,0.0,0.0
20161221:1903,467.21,31.25,0.0,0.0,0.0
20161221:2003,125.07,17.98,0.0,0.0,0.0
20161221:2103,10.0,5.06,0.0,0.0,0.0
20161221:2203,0.0,0.0,0.0,0.0,0.0
20161221:2303,0.0,0.0,0.0,0.0,0.0
20161222:0003,0.0,0.0,0.0,0.0,0.0
20161222:0103,0.0,0.0,0.0,0.0,0.0
20161222:0203,0.0,0.0,0.0,0.0,0.0
20161222:0303,0.0,0.0,0.0,0.0,0.0
20161222:0403,0.0,0.0,0.0,0.0,0.0
20161222:0503,0.0,0.0,0.0,0.0,0.0
20161222:0603,0.0,0.0,0.0,0.0,0.0
20161222:0703,0.0,0.0,0.0,0.0,0.0
20161222:0803,0.0,0.0,0.0,0.0,0.0
20161222:0903,167.48,12.57,0.0,0.0,0.0
20161222:1003,396.58,25.71,0.0,0.0,0.0
20161222:1103,626.25,39.12,0.0,0.0,0.0
20161222:1203,818.77,52.71,0.0,0.0,0.0
20161222:1303,966.37,66.41,0.0,0.0,0.0
20161222:1403,1045.12,80.16,0.0,0.0,0.0
20161222:1503,1049.07,85.96,0.0,0.0,0.0
20161222:1603,999.23,72.22,0.0,0.0,0.0
20161222:1703,869.54,58.49,0.0,0.0,0.0
20161222:1803,711.04,44.85,0.0,0.0,0.0
20161222:1903,516.68,31.35,0.0,0.0,0.0
20161222:2003,261.58,18.09,0.0,0.0,0.0
20161222:2103,8.0,5.16,0.0,0.0,0.0
20161222:2203,0.0,0.0,0.0,0.0,0.0
20161222:2303,0.0,0.0,0.0,0.0,0.0
20161223:0003,0.0,0.0,0.0,0.0,0.0
20161223:0103,0.0,0.0,0.0,0.0,0.0
20161223:0203,0.0,0.0,0.0,0.0,0.0
20161223:0303,0.0,0.0,0.0,0.0,0.0
20161223:0403,0.0,0.0,0.0,0.0,0.0
20161223:0503,0.0,0.0,0.0,0.0,0.0
20161223:0603,0.0,0.0,0.0,0.0,0.0
20161223:0703,0.0,0.0,0.0,0.0,0.0
20161223:0803,0.0,0.0,0.0,0.0,0.0
20161223:0903,152.1,12.47,0.0,0.0,0.0
20161223:1003,394.58,25.61,0.0,0.0,0.0
20161223:1103,617.21,39.02,0.0,0.0,0.0
20161223:1203,817.77,52.6,0.0,0.0,0.0
20161223:1303,914.31,66.3,0.0,0.0,0.0
20161223:1403,924.08,80.06,0.0,0.0,0.0
20161223:1503,932.05,86.06,0.0,0.0,0.0
20161223:1603,995.22,72.33,0.0,0.0,0.0
20161223:1703,796.39,58.59,0.0,0.0,0.0
20161223:1803,615.61,44.95,0.0,0.0,0.0
20161223:1903,156.0,31.46,0.0,0.0,0.0
20161223:2003,83.0,18.19,0.0,0.0,0.0
20161223:2103,34.16,5.26,0.0,0.0,0.0
20161223:2203,0.0,0.0,0.0,0.0,0.0
20161223:2303,0.0,0.0,0.0,0.0,0.0
20161224:0003,0.0,0.0,0.0,0.0,0.0
20161224:0103,0.0,0.0,0.0,0.0,0.0
20161224:0203,0.0,0.0,0.0,0.0,0.0
20161224:0303,0.0,0.0,0.0,0.0,0.0
20161224:0403,0.0,0.0,0.0,0.0,0.0
20161224:0503,0.0,0.0,0.0,0.0,0.0
20161224:0603,0.0,0.0,0.0,0.0,0.0
20161224:0703,0.0,0.0,0.0,0.0,0.0
20161224:0803,0.0,0.0,0.0,0.0,0.0
20161224:0903,121.5,12.36,0.0,0.0,0.0
20161224:1003,182.05,25.5,0.0,0.0,0.0
20161224:1103,154.0,38.91,0.0,0.0,0.0
20161224:1203,354.02,52.49,0.0,0.0,0.0
20161224:1303,459.02,66.19,0.0,0.0,0.0
20161224:1403,555.01,79.95,0.0,0.0,0.0
20161224:1503,905.04,86.17,0.0,0.0,0.0
20161224:1603,720.07,72.43,0.0,0.0,0.0
20161224:1703,648.18,58.7,0.0,0.0,0.0
20161224:1803,381.08,45.06,0.0,0.0,0.0
20161224:1903,148.0,31.56,0.0,0.0,0.0
20161224:2003,24.0,18.29,0.0,0.0,0.0
20161224:2103,8.0,5.35,0.0,0.0,0.0
20161224:2203,0.0,0.0,0.0,0.0,0.0
20161224:2303,0.0,0.0,0.0,0.0,0.0
20161225:0003,0.0,0.0,0.0,0.0,0.0
20161225:0103,0.0,0.0,0.0,0.0,0.0
20161225:0203,0.0,0.0,0.0,0.0,0.0
20161225:0303,0.0,0.0,0.0,0.0,0.0
20161225:0403,0.0,0.0,0.0,0.0,0.0
20161225:0503,0.0,0.0,0.0,0.0,0.0
20161225:0603,0.0,0.0,0.0,0.0,0.0
20161225:0703,0.0,0.0,0.0,0.0,0.0
20161225:0803,0.0,0.0,0.0,0.0,0.0
20161225:0903,156.31,12.26,0.0,0.0,0.0
20161225:1003,390.58,25.39,0.0,0.0,0.0
20161225:1103,617.23,38.8,0.0,0.0,0.0
20161225:1203,819.79,52.38,0.0,0.0,0.0
20161225:1303,969.38,66.08,0.0,0.0,0.0
20161225:1403,1050.12,79.84,0.0,0.0,0.0
20161225:1503,1073.07,86.28,0.0,0.0,0.0
20161225:1603,1029.24,72.54,0.0,0.0,0.0
20161225:1703,907.6,58.81,0.0,0.0,0.0
20161225:1803,670.81,45.16,0.0,0.0,0.0
20161225:1903,319.26,31.66,0.0,0.0,0.0
20161225:2003,115.04,18.38,0.0,0.0,0.0
20161225:2103,23.0,5.44,0.0,0.0,0.0
20161225:2203,0.0,0.0,0.0,0.0,0.0
20161225:2303,0.0,0.0,0.0,0.0,0.0
20161226:0003,0.0,0.0,0.0,0.0,0.0
20161226:0103,0.0,0.0,0.0,0.0,0.0
20161226:0203,0.0,0.0,0.0,0.0,0.0
20161226:0303,0.0,0.0,0.0,0.0,0.0
20161226:0403,0.0,0.0,0.0,0.0,0.0
20161226:0503,0.0,0.0,0.0,0.0,0.0
20161226:0603,0.0,0.0,0.0,0.0,0.0
20161226:0703,0.0,0.0,0.0,0.0,0.0
20161226:0803,0.0,0.0,0.0,0.0,0.0
20161226:0903,155.32,12.15,0.0,0.0,0.0
20161226:1003,384.51,25.28,0.0,0.0,0.0
20161226:1103,599.12,38.69,0.0,0.0,0.0
20161226:1203,791.7,52.27,0.0,0.0,0.0
20161226:1303,931.33,65.97,0.0,0.0,0.0
20161226:1403,1027.11,79.74,0.0,0.0,0.0
20161226:1503,1056.06,86.39,0.0,0.0,0.0
20161226:1603,997.21,72.65,0.0,0.0,0.0
20161226:1703,883.54,58.91,0.0,0.0,0.0
20161226:1803,714.0,45.26,0.0,0.0,0.0
20161226:1903,460.06,31.76,0.0,0.0,0.0
20161226:2003,115.04,18.48,0.0,0.0,0.0
20161226:2103,7.0,5.53,0.0,0.0,0.0
20161226:2203,0.0,0.0,0.0,0.0,0.0
20161226:2303,0.0,0.0,0.0,0.0,0.0
20161227:0003,0.0,0.0,0.0,0.0,0.0
20161227:0103,0.0,0.0,0.0,0.0,0.0
20161227:0203,0.0,0.0,0.0,0.0,0.0
20161227:0303,0.0,0.0,0.0,0.0,0.0
20161227:0403,0.0,0.0,0.0,0.0,0.0
20161227:0503,0.0,0.0,0.0,0.0,0.0
20161227:0603,0.0,0.0,0.0,0.0,0.0
20161227:0703,0.0,0.0,0.0,0.0,0.0
20161227:0803,0.0,0.0,0.0,0.0,0.0
20161227:0903,153.29,12.03,0.0,0.0,0.0
20161227:1003,356.18,25.17,0.0,0.0,0.0
20161227:1103,614.23,38.58,0.0,0.0,0.0
20161227:1203,803.74,52.16,0.0,0.0,0.0
20161227:1303,961.36,65.87,0.0,0.0,0.0
20161227:1403,1049.11,79.63,0.0,0.0,0.0
20161227:1503,1062.05,86.5,0.0,0.0,0.0
20161227:1603,1003.21,72.75,0.0,0.0,0.0
20161227:1703,880.52,59.01,0.0,0.0,0.0
20161227:1803,735.08,45.36,0.0,0.0,0.0
20161227:1903,469.12,31.85,0.0,0.0,0.0
20161227:2003,153.17,18.57,0.0,0.0,0.0
20161227:2103,41.26,5.61,0.0,0.0,0.0
20161227:2203,0.0,0.0,0.0,0.0,0.0
20161227:2303,0.0,0.0,0.0,0.0,0.0
20161228:0003,0.0,0.0,0.0,0.0,0.0
20161228:0103,0.0,0.0,0.0,0.0,0.0
20161228:0203,0.0,0.0,0.0,0.0,0.0
20161228:0303,0.0,0.0,0.0,0.0,0.0
20161228:0403,0.0,0.0,0.0,0.0,0.0
20161228:0503,0.0,0.0,0.0,0.0,0.0
20161228:0603,0.0,0.0,0.0,0.0,0.0
20161228:0703,0.0,0.0,0.0,0.0,0.0
20161228:0803,0.0,0.0,0.0,0.0,0.0
20161228:0903,150.25,11.92,0.0,0.0,0.0
20161228:1003,380.51,25.05,0.0,0.0,0.0
20161228:1103,612.23,38.46,0.0,0.0,0.0
20161228:1203,806.75,52.05,0.0,0.0,0.0
20161228:1303,955.35,65.76,0.0,0.0,0.0
20161228:1403,1043.1,79.52,0.0,0.0,0.0
20161228:1503,1062.05,86.62,0.0,0.0,0.0
20161228:1603,1026.21,72.86,0.0,0.0,0.0
20161228:1703,905.57,59.11,0.0,0.0,0.0
20161228:1803,692.87,45.46,0.0,0.0,0.0
20161228:1903,433.83,31.95,0.0,0.0,0.0
20161228:2003,101.01,18.66,0.0,0.0,0.0
20161228:2103,5.0,5.7,0.0,0.0,0.0
20161228:2203,0.0,0.0,0.0,0.0,0.0
20161228:2303,0.0,0.0,0.0,0.0,0.0
20161229:0003,0.0,0.0,0.0,0.0,0.0
20161229:0103,0.0,0.0,0.0,0.0,0.0
20161229:0203,0.0,0.0,0.0,0.0,0.0
20161229:0303,0.0,0.0,0.0,0.0,0.0
20161229:0403,0.0,0.0,0.0,0.0,0.0
20161229:0503,0.0,0.0,0.0,0.0,0.0
20161229:0603,0.0,0.0,0.0,0.0,0.0
20161229:0703,0.0,0.0,0.0,0.0,0.0
20161229:0803,0.0,0.0,0.0,0.0,0.0
20161229:0903,127.73,11.8,0.0,0.0,0.0
20161229:1003,282.51,24.94,0.0,0.0,0.0
20161229:1103,587.07,38.35,0.0,0.0,0.0
20161229:1203,800.74,51.94,0.0,0.0,0.0
20161229:1303,954.35,65.65,0.0,0.0,0.0
20161229:1403,1043.09,79.42,0.0,0.0,0.0
20161229:1503,1068.04,86.73,0.0,0.0,0.0
20161229:1603,1032.21,72.96,0.0,0.0,0.0
20161229:1703,926.6,59.21,0.0,0.0,0.0
20161229:1803,709.93,45.55,0.0,0.0,0.0
20161229:1903,368.44,32.04,0.0,0.0,0.0
20161229:2003,137.09,18.74,0.0,0.0,0.0
20161229:2103,39.18,5.77,0.0,0.0,0.0
20161229:2203,0.0,0.0,0.0,0.0,0.0
20161229:2303,0.0,0.0,0.0,0.0,0.0
20161230:0003,0.0,0.0,0.0,0.0,0.0
20161230:0103,0.0,0.0,0.0,0.0,0.0
20161230:0203,0.0,0.0,0.0,0.0,0.0
20161230:0303,0.0,0.0,0.0,0.0,0.0
20161230:0403,0.0,0.0,0.0,0.0,0.0
20161230:0503,0.0,0.0,0.0,0.0,0.0
20161230:0603,0.0,0.0,0.0,0.0,0.0
20161230:0703,0.0,0.0,0.0,0.0,0.0
20161230:0803,0.0,0.0,0.0,0.0,0.0
20161230:0903,149.34,11.68,0.0,0.0,0.0
20161230:1003,376.5,24.82,0.0,0.0,0.0
20161230:1103,605.2,38.23,0.0,0.0,0.0
20161230:1203,798.73,51.83,0.0,0.0,0.0
20161230:1303,954.34,65.54,0.0,0.0,0.0
20161230:1403,1048.09,79.31,0.0,0.0,0.0
20161230:1503,1068.03,86.84,0.0,0.0,0.0
20161230:1603,1011.18,73.06,0.0,0.0,0.0
20161230:1703,888.5,59.31,0.0,0.0,0.0
20161230:1803,711.92,45.65,0.0,0.0,0.0
20161230:1903,522.55,32.13,0.0,0.0,0.0
20161230:2003,131.07,18.82,0.0,0.0,0.0
20161230:2103,59.86,5.85,0.0,0.0,0.0
20161230:2203,0.0,0.0,0.0,0.0,0.0
20161230:2303,0.0,0.0,0.0,0.0,0.0
20161231:0003,0.0,0.0,0.0,0.0,0.0
20161231:0103,0.0,0.0,0.0,0.0,0.0
20161231:0203,0.0,0.0,0.0,0.0,0.0
20161231:0303,0.0,0.0,0.0,0.0,0.0
20161231:0403,0.0,0.0,0.0,0.0,0.0
20161231:0503,0.0,0.0,0.0,0.0,0.0
20161231:0603,0.0,0.0,0.0,0.0,0.0
20161231:0703,0.0,0.0,0.0,0.0,0.0
20161231:0803,0.0,0.0,0.0,0.0,0.0
20161231:0903,149.37,11.56,0.0,0.0,0.0
20161231:1003,374.5,24.7,0.0,0.0,0.0
20161231:1103,607.22,38.12,0.0,0.0,0.0
20161231:1203,801.74,51.71,0.0,0.0,0.0
20161231:1303,958.34,65.43,0.0,0.0,0.0
20161231:1403,1037.08,79.21,0.0,0.0,0.0
20161231:1503,1063.02,86.95,0.0,0.0,0.0
20161231:1603,1006.17,73.17,0.0,0.0,0.0
